id,content,nickname,score,days,creationTime,productColor,productSize
14029694040,心仪了好久，没忍住剁手了！各种神奇，各种黑科技。颜值没的说，颗粒细腻，各种运行流畅。虽然价格有点小贵！但是想想上个华为p9，用了近5年，觉得值！晚上的相机出乎意料的漂亮！喜欢，无以言表！华为加油！中国加油！,f***q,5,2,2020-04-13 16:09:01,深海蓝,8GB+256GB
14025741834,"外形外观：漂亮
屏幕音效：低音效果相对手机来说优秀
拍照效果：光线不足的情况下拍照效果真的不错，还有广角功能超级实用。
运行速度：流畅
待机时间：优秀，新手机估计都会不错。
宣传的拍照去路人功能是个很实用的功能，目前感觉不太好用。再摸***
屏幕色彩分辨率整体感觉不错，但有提升空间的。
我支持HMS，从开机看目前应该还是安卓。（不太懂）
拍照功能优秀，对于我只拍拍亲子照和外出游玩照片来说轻松搞定。单反使用频率太低了，可以考虑放咸鱼处理了。
第一部华为手机，可以说非常满意。继续加油，用了P40P相信华为的产品有信心让我更多的用实际行动来支持你。",a***g,5,7,2020-04-12 15:41:01,零度白,8GB+256GB
14017904247,"拍照效果：没得说，世界第一好。
外形外观：还不错，能接受。
屏幕音效：过得去，能接受。
运行速度：很不错，华为最好处理器。
待机时间：刚刚用，目测续航还可以。",sunandling888,5,9,2020-04-10 14:41:38,深海蓝,8GB+256GB
14016085167,"外形外观：比想象要好
屏幕音效：还没有开始真正使用
拍照效果：很棒哦
运行速度：肯定差不了
待机时间：有待验证，希望可以满足一天使用
其他特色：就是因为华为，还有信赖京东，本来要灰色的，实际上墨绿色也很棒",g***q,5,1,2020-04-10 00:18:41,深海蓝,8GB+256GB
14013214795,"外形外观：华为手机就是好 ，太漂亮了，是我喜欢的款式，颜色
拍照效果：这个50倍是真的强?
运行速度：这运行速度，真牛，不愧是中国华为。
哇哦哇哦，昨天在京东下单付款，今天还没睡醒，居然就到了，这快递速度是真的快，我也是第一次用华为，这次终于拿到了华为P40pro，这个手机真的很棒，颜值好，屏幕的边框也很窄，拍照也很强，颜色也是我喜欢的?，嗯，真不错?，买手机就应该买华为，真香啊",185*****185li,5,13,2020-04-09 11:08:05,零度白,8GB+128GB
14017458259,外形外观：打开手机外观很新颖，非常喜欢?。刚刚打开手机觉得这款太好看啦。。。客服服务态度非常好。真的太棒啦啦啦！其他使用后在评论,jd_無情蝴蝶淚,5,13,2020-04-10 12:47:57,零度白,8GB+256GB
14021588792,"外形外观：白色金属感
屏幕音效：完美
拍照效果：太强大了，变焦也好用
运行速度：快，很快
待机时间：一整天都用不完
其他特色：研究中",木***落,5,15,2020-04-11 14:07:42,零度白,8GB+256GB
14015088354,"外形外观：很帅，握手刚好
屏幕音效：不错，虽然不及三星
拍照效果：华为摄影肯定一流，支持国货
运行速度：可以
待机时间：还没试，网上评论说还行",f***k,5,0,2020-04-09 19:15:19,零度白,8GB+256GB
14018207123,"外形外观：后背为直板玻璃设计，四周的圆角很圆润特别不错，曲面屏手感很好。
屏幕音效：扬声器还可以，屏幕显示效果不错，1080p的屏幕显示效果也很细腻。
拍照效果：拍照很不错，夜景相当给力，长焦也很不错。
运行速度：麒麟990加持下外加EMUNI10.1运行起来相当流畅，没有卡顿现象。
待机时间：正常情况一天一充没有问题。
其他特色：颜色很好，一看就喜欢上了。",项***豪,5,1,2020-04-10 16:01:17,深海蓝,8GB+256GB
14021127775,期待已久！刚刚取来，还未开机。质感很好！颜色很漂亮！背面可以当镜子照。,jdangelaqtd,5,1,2020-04-11 12:15:04,零度白,8GB+256GB
14030195370,"外形外观：本人注重性能，胶囊挖孔可以忽略，整机做工精细。冰霜银后盖非常漂亮，微耀眼，低调。手持手感舒适，压手。
屏幕音效：声音清晰，准确。有bose耳机，没有仔细辨认。
拍照效果：比不上proplus，5000万徕卡四摄50倍数字变焦镜头，加上光学防抖依然变态。夜间拍摄最为给力，好评。
运行速度：新机必须流畅，现在暂时看不出来。
待机时间：正常使用，开4G一天没问题，再加上超级快充，够够的。写评价的时间，电量已经快充满了。
其他特色：路人移除效果不错，夜间人脸识别准确快速，手势截屏非常方便。。。。。。太多，网上视频不少，不再赘述，都挺好，方便。",东***翼,5,5,2020-04-13 18:22:35,冰霜银,8GB+512GB
14026069909,华为忠实粉丝，p40pro惊艳，拍照效果比p30pro好很多，手感很好，一直喜欢华为，不喜欢苹果。性能上还可以。,小二5612,5,16,2020-04-12 17:08:46,深海蓝,8GB+512GB
14025332070,P40 pro 上市就非常想买了，线下非常不好买，京东自营店有货，并且还是自己非常喜欢的蓝色，发货速度那叫一个快，坐标保定，头天晚上8:20下单，第二天上午十点送到，物流速度100分，喜欢这款手机的朋友们，可以在京东自营店试试运气，没准就能碰到自己喜欢的颜色，并且还不用久等。,心毅99999,5,1,2020-04-12 13:48:35,深海蓝,8GB+256GB
14017369632,"外形外观：亮黑色特有的气质，男孩子买黑色灰色看起来成熟，
运行速度：流畅的一批不愧是990
拍照效果：录像防抖功能很赞",泽华别愁,5,2,2020-04-10 12:26:45,亮黑色,8GB+256GB
14018668619,手感一流，颜值很高，真的很喜欢，比前几代升级了很多，华为越来越厉害了,水色0201,5,1,2020-04-10 18:04:12,亮黑色,8GB+256GB
14023167053,很喜欢的一款手机，很好看，拍照效果不错，跟mate30pro比较下，更喜欢这个屏幕，所以果断入手，很喜欢，手感很好，就是觉得屏幕有点大一个手拿不过来。。。手长小了。。。不过确实很好用，反应也很灵敏，很喜欢呦。,jd_147577268,5,3,2020-04-11 20:54:08,零度白,8GB+256GB
14017475746,"摸索着包装很仔细，送货速度一如既往的快，第一次用华为。还在摸索中，关注华为很久，总体好久很好就是了，民族代表着什么，世界已经给了答案，当下只能这样的方式支持
待机时间：后期测试后客观回答
其他特色：人脸解锁非常快
运行速度：非常流畅
屏幕音效：清晰
拍照效果：拍照非常好
外形外观：意外的惊喜啊，虽然不是最满意的，可是当下这个最好了",jd_贴心爷们931,5,14,2020-04-10 12:52:09,零度白,8GB+256GB
14022755827,"外形外观：很好看
运行速度：很棒
待机时间：很棒
其他特色：很好
屏幕音效：很棒
拍照效果：很棒
非常好！早就想买华为的手机了，这次终于买了，非常好！",weidong1122,5,2,2020-04-11 19:06:21,亮黑色,8GB+256GB
14013997131,已经到手！昨晚才付款，今早就到了，原本以为要好久呢？我应该是p40中国玩家最早一批了吧！迫不及待开始把玩下！手感不错！尤其是看视频几乎没有停顿感，点开便看，非常流畅，其他功能慢慢来研究。，整体很满意的，加油,z***2,5,10,2020-04-09 14:22:47,冰霜银,8GB+512GB
14025393888,"外形外观：这款手机的四曲满溢屏真的很不错，拿着手感特别棒，就是前置摄像头的布局不太适应，不过并不影响使用
屏幕音效：音效这方面感觉所有厂商的旗舰机都做到极致了，如果搞个线性马达就很完美了
拍照效果：华为的拍照一直很nice，这款装的莱卡四摄，5000w超感知摄像头+4000w电影摄像头+1200w+3d摄像头，可以做到50倍变焦，真心不错
运行速度：麒麟9905G芯片，无论是网速还是处理速度都杠杠的，用个三四年也没问题
待机时间：4200mA的打电池，40w的快速充电，很无敌了，充的快，耗得慢",my_SIRIUS,5,4,2020-04-12 14:04:52,晨曦金,8GB+256GB
14013602600,大爱华为，p40pro真香！昨晚守着发布会，性能黑科技真的牛啤！手感很温润，摄像头杠杠的！京东物流也很快，赞华为！,奢望来自我的失望,5,1,2020-04-09 12:42:54,亮黑色,8GB+256GB
14021735381,"外形外观：美观大方
拍照效果：特别出色
运行速度：太快了呀
待机时间：哇哈哈哈哈长
屏幕音效：好好好好好好",超人克拉克clark,5,3,2020-04-11 14:45:02,深海蓝,8GB+256GB
14018225084,"外形外观：外观大气，颜色漂亮
屏幕音效：色彩度显示非常好
拍照效果：拍摄效果很好
运行速度：运行软件速度很快，无卡顿",jd_135017hka,5,1,2020-04-10 16:06:00,零度白,8GB+256GB
14025051611,"外形外观：非常漂亮，手感很好，有质感。白色真的好看
屏幕音效：屏幕沉浸感很强，感觉拿了一整块屏幕，上下边框很窄，外放不错，虽然是单扬声器，但外放挺不错的
拍照效果：不说了，我吹爆，太强了。超级慢动作，夜景质感，画面清晰度都很好，还有变焦非常变态，我很难想象p40Pro+的十倍光变会怎么样。拍照视频模式非常多，还有专业模式，适合小白也适合老法师
待机时间：正常使用一天没问题。
其他特色：我对信息安全非常看中，p40Pro也许是世界上民用最安全的手机了吧。一碰传等特有功能也非常方便，越来越喜欢华为的生态。不说了功能太多了需要慢慢摸索。
运行速度：顺滑流畅",迷途的killer,5,16,2020-04-12 12:37:04,零度白,8GB+128GB
14013486217,我老公一直用华为，所以一直劝我换华为，今天终于到手。零度白还是很干净漂亮，挺喜欢这种简洁。很流畅，非常喜欢。晒图应该有壳送，抢个先吧。,m***2,5,11,2020-04-09 12:14:25,零度白,8GB+256GB
14017005953,凌晨12点多在京东下单买的，我也没有预约，没想到当天下午就收到了，我想说这个速度真的是震惊到我了，太快了吧，收到后就迫不及待开始用了，说实话，这是我长这么大第一次用安卓系统的手机，感觉还不错，可操控性很强，很多主题都很好看，全屏看着也很爽，价钱比苹果便宜太多了，最主要是感觉用起来比苹果好，真心很不错！,c***5,5,1,2020-04-10 10:57:28,零度白,8GB+256GB
14014316675,"外形外观：四曲面屏手感极其顺滑 ，很有质感
屏幕音效：.5k 屏幕很清晰通透，刷新率配上emui10.1太爽了，音效单扬就那样吧
拍照效果：无敌，前置后置白天黑夜视频图片都是无敌，可见下面10倍变焦图
运行速度：很流畅
待机时间：比p30pro少了一丢丢，但还是很长的。",时间终末,5,1,2020-04-09 15:48:04,亮黑色,8GB+256GB
14016629388,"外形外观：颜色非常独特
拍照效果：拍照功能强大，目前还在探索，夜间拍照似乎有时候会因为光源导致整体发黄
其他特色：续杯华为主要是看中了华为的万物互联，相信将来华为的全家桶会带来更好的工作效率",jd_cponcn,5,14,2020-04-10 09:23:04,冰霜银,8GB+256GB
14021195674,"外形外观：外观大气
运行速度：行速度非常快 
待机时间：待机时间长
屏幕音效：屏幕音效好
拍照效果：素高，拍摄非常清楚 
其他特色：快递非常快",jd_187397kia,5,1,2020-04-11 12:31:53,亮黑色,8GB+256GB
14015787348,期待很久的P40 PRO 终于到手了，上手体验了一下很不错。外观和手感都停好，运行速度快。再使用几天回来评论,王***青,5,8,2020-04-09 22:18:15,亮黑色,8GB+256GB
14012777358,"外形外观：买的白色，这个颜色特别好看，我觉得颜值很高。
屏幕音效：屏幕比较长，手感刚好，比iPhonex要长一点，画面很清晰。
拍照效果：主打的拍照功能当然很强大，拍的很清晰。
待机时间：待机时间不确定，因为是才拿到的，这个得用了以后再说。
运行速度：运行速度很快，不卡，手感非常好。",D***8,5,1,2020-04-09 09:20:57,零度白,8GB+256GB
14016534803,"运行速度：运行速度很快，很流畅
拍照效果：像素很高，吊打P30Pro
就是摄像头的位置挺别扭的，原来的摄像头是对称的，换成不对称的有点难受，屏幕分辨率也是超高，总体来说这个手机用的还是很舒服的。颜色一定要买银色，我买错了，买个黑的",jd_186569hot,5,2,2020-04-10 08:56:14,亮黑色,8GB+256GB
14022746796,"拍照效果：杠杠的，拍照很细腻
屏幕音效：很赞
运行速度：超级快
外形外观：美艳
周五上午十点半下的单，下午下班就收到了，京东速度厉害了。迫不及待的打开手机盒，开机，太好看了，颜值不错。随后数据迁移，搞好后就开始测试照相效果了，很赞很赞。
华为p40pro，你值得拥有。",jd_skyb01,5,1,2020-04-11 19:03:59,亮黑色,8GB+256GB
14018378097,"外形外观：外观还是不错的，特别是手感巨好
拍照效果：拍摄效果很好，清晰，还原度很高，50倍变焦可以拉得很近，
运行速度：流畅，目前用着没什么问题
其他特色：充电速度快，十五分钟不到点，充了35%",蓝岚-ll,5,6,2020-04-10 16:46:20,零度白,8GB+256GB
14020746755,"外形外观：爱死了，太漂亮了
屏幕音效：亮丽
拍照效果：太强大了
第一时间下单二天到手，华为从未让我失望过",jd_我型故我糨,5,3,2020-04-11 10:46:21,零度白,8GB+256GB
14015727237,拿到手比较惊艳效果很棒，拍照很六p价格也还比较良心。物流特别速度！好评。支持国产！,我可以扬帆不靠桨,5,0,2020-04-09 22:01:07,亮黑色,8GB+256GB
14014385562,"外形外观：线下没有银色，wzr直播果断入手，外观手感无可挑剔，宛若天成
拍照效果：对比一下用了一个多月的10pro，还是很香
运行速度：稳的很",Marcoxinxin,5,1,2020-04-09 16:05:53,冰霜银,8GB+256GB
14014771014,"拍照效果：果然是史上拍照最好的手机，大赞！
京东的物流配送确实快，手机目前用起来没有任何问题！
屏幕音效：显示效果很好！",l***4,5,13,2020-04-09 17:46:35,零度白,8GB+256GB
14019172676,"挺漂亮了
待机时间：待看牛
运行速度：非常快
其他特色：已进入花粉了  支持国产   支持华为",ZJK_JS,5,1,2020-04-10 20:23:01,零度白,8GB+128GB
14035246537,"外形外观：外观确实惊艳，非常的漂亮，减了四.佰.活动.倦.可.忝茄Ⅴ.号aping062领惓非常的惊艳！大小也正合适我！棱角分明，手感圆润！
屏幕音效：屏幕显示效果相当棒！不愧为华为新出的旗舰手机！屏幕效果自我感觉非常出色，果然不虚传！
拍照效果：拍照效果都不用说，P系列的强项就是拍照！绝对一流！这款应该是目前拍照最强的手机了吧！
运行速度：很不错，流畅，麒麟990运行速度杠杠的！
待机时间：电池续航强，EMUI的续航优化很棒，不用太担心。
其他特色：四曲面满溢屏手感棒呆，后面摄像头设计很吸睛，真心不错。",yirongxiu520,5,4,2020-04-15 00:12:07,亮黑色,8GB+256GB
14023636321,"外形外观：手感超级好，线条很流畅，很小巧，很质感,拍的时候别的没颜色了，本以为深海蓝女孩子用不好看，原来很好看，阳光下还会略变色。下次老公也入手一个.
拍照效果：拍照和相机有的一拼了，
运行速度：反应也很快。
真的超级惊喜，超越外国货，好多功能还不会用待发现。",jd182705pou,5,13,2020-04-11 23:16:35,深海蓝,8GB+256GB
14013936711,"初见惊艳，再见依然。
刚拿到手，给爸买的，晚上等他回来给他调机的时候再追评。包装很精美，目前还没有拆开，手机也很漂亮，昨天晚上看的发布会内容也很多，很喜欢路人移除和反光移除的功能，用段时间后再评价。喜欢。",燊翼,5,2,2020-04-09 14:07:07,亮黑色,8GB+256GB
14015384352,"外形外观：没得没话说，黑色中规中矩，沉稳大方
屏幕音效：很大，音质也不错
拍照效果：夜间模式确实不错，前置摄像头自拍效果也不错
运行速度：很流畅，总之一句话，满意！",y***8,5,6,2020-04-09 20:31:27,亮黑色,8GB+256GB
14017102677,"外形外观：刚收到同事都来围观了，都说很好看哈哈，太喜欢了！
运行速度：手 对比x50pro、红魔5G、小米10pro，系统运行速度很快很流畅，画重点过渡动画比miui流畅。作为mix一代、小米6、mix2s、小米9、小米10pro的小米老用户不接受反驳。
其他特色：拍照不错，z轴马达调教的手感也不错，四曲面屏真的好评，要是挖孔看起来就相对完美啦。这是刚上手的感觉，后续看看在追评吧！",琉璃的砂,5,2,2020-04-10 11:20:02,零度白,8GB+256GB
14017743268,"外形外观：非常漂亮，很喜欢
屏幕音效：很好
拍照效果：独一无二的拍照体验
运行速度：运行流畅",闹闹-老爸,5,8,2020-04-10 14:00:15,零度白,8GB+256GB
14019392406,"外形外观：外观很惊喜，手感完美，
屏幕音效：音质很惊讶，听着歌很舒服
拍照效果：拍照就不用多说了吧！华为主打相机
运行速度：真的好快，光速
待机时间：刚买没几天，用着在评价
其他特色：面部识别，指纹解锁，音质，运行速度都很好，",少扯犊子多办事KL,5,1,2020-04-10 21:20:45,亮黑色,8GB+256GB
14019946708,"外形外观：外观优雅端庄不失庄重大气！
屏幕音效：四曲屏很有个性的！微曲韵味衬托出超凡脱俗的气质！
拍照效果：拍照就不说了，唯有华为再无其他！只有你想不到没有华为做不到。用了就知道了！喜欢的的赶快下手，不要听别人吐槽，没啥意义的！审美观不同，价值观不同看待事物和问题就不同！中国强词夺理和心理扭曲的人太多了！不多说了支持华为！支持国货！
运行速度：运行速度快极了
待机时间：待机超赞",jd_186061hnd,5,9,2020-04-11 01:14:48,亮黑色,8GB+256GB
14015752960,"运行速度：运行速度很快
屏幕音效：除了双孔，其它都很好。
拍照效果：效果杠杠的，比mate 30 pro 5g还好",y***e,5,0,2020-04-09 22:08:29,亮黑色,8GB+256GB
14025402002,"外形外观：手感很好，握感舒适。
屏幕音效：显示颜色清晰。
拍照效果：是选它的理由。
运行速度：流畅
待机时间：还可以。",v美年达v,5,3,2020-04-12 14:07:08,亮黑色,8GB+256GB
14013652107,京东发货速度非常快，付完尾款隔天上午就到了，手机手感不错，摄像头又升级了不少新花样，银色质感高端大气上档次！！！,希***特,5,13,2020-04-09 12:54:54,冰霜银,8GB+512GB
14014991036,"外形外观：做工非常好，四边角很少，与我旧手机比魅族16th比好太多
屏幕音效：效果很好，色彩艳丽
拍照效果：底大一级压死人，拍照吊打一切其他安卓机，除了没出来的大佬pro+
运行速度：国产最强u，确实流畅，我从不相信跑分，体验是真的很好",风拳之神,5,1,2020-04-09 18:48:08,晨曦金,8GB+256GB
14015223492,"送货超快，预定的8号公布价格后付了尾款，第二天就给送过来了，现在买的都得多等一礼拜了。
之前在实体店体验过手感，颜色是真好看，尺寸单手我女生操控也很方便。
标配里带一个透明软壳，一个耳机。开机操作了下速度很快，拍照也不错。",jd150115svw,5,11,2020-04-09 19:50:46,零度白,8GB+256GB
14014804859,手机收到了，京东的物流就是给力，半天就到了。手机大爱，一直等P40Pro，特别喜欢。更多好玩的还在研究中，听说这次评论还能送手机保护壳！,JueFerdinand,5,13,2020-04-09 17:55:45,零度白,8GB+256GB
14024325359,"外形外观：太喜欢华为这个曲面啦，抢了三天终于抢到了，哈哈
拍照效果：拍照效果没得说，一直用的华为
运行速度：运行速度很快，不卡顿",-***Y,5,1,2020-04-12 09:34:46,零度白,8GB+128GB
14015870997,4.8早上预定，今天下午就收到了~手感非常好，我上一部是mate30pro，感觉更流畅，手感也更好~拍照当然没的说，立刻下楼拍了两张夜景！只可惜当时定的白色，看了别人晒图才知道，银色更美啊~,jd_7895370,5,1,2020-04-09 22:43:58,零度白,8GB+256GB
14015878320,京东物流一如既往超级快，包装很好。小哥服务非常好，华为P40PRO真是震撼到我了，超一流的外观，四摄，超长焦，独一无二的颜色，真美。手机配置也非常强大，990最强5G芯片，国产越来越强大，华为自强，民族骄傲，加油。,梁志锋007,5,13,2020-04-09 22:46:26,零度白,8GB+256GB
14015496351,"先上两张图，感觉很不错，用一段时间再追评。
外形外观：完美
屏幕音效：舒服
拍照效果：没的说
运行速度：贼六
其他特色：慢慢挖掘
待机时间：以往的经验，不会差",jd_686761843,5,0,2020-04-09 20:59:57,深海蓝,8GB+256GB
14017193042,第一次用华为手机，比想象中要好，手感舒适，反应速度快，老婆很喜欢。,jd_104279253,5,13,2020-04-10 11:41:55,零度白,8GB+256GB
14017588656,很完美，在京东买后，第二天就到了。很不错的机子，拍照和各个功能都没得说，很喜欢。,瀡訫鎍慾,5,2,2020-04-10 13:20:30,亮黑色,8GB+256GB
14015853151,期待很久啦，物流很给力，8号晚上付款，9号就到了！初步上手感觉还不错，拍照功能比较强大！,静***一,5,13,2020-04-09 22:38:18,零度白,8GB+128GB
14025481617,"外形外观：镜面感很强，质感高大上。
拍照效果：清晰细腻，清晰度极高。
运行速度：快快快。。。",放肆青春ly,5,1,2020-04-12 14:28:35,亮黑色,8GB+256GB
14026182867,其他特色：昨天十点付的尾款，今天上午十点就收到了，快递速度杠杠滴，快递小哥辛苦了，嗮单活动，希望能赢取漂亮的手机壳拍照效果：华为相机，效果超级强大电池续航：刚到手，续航能力后期追评通信音质：一如既往的清析运行速度：5g网速，飞一般的感觉显示效果：一个字形容，细腻，逼真,今天只做一件事918,5,16,2020-04-12 17:38:30,深海蓝,8GB+256GB
14016074694,"外形外观：超级好看，白色看着就很青春
屏幕音效：屏幕触摸起来很舒服。
拍照效果：p系列拍照效果没的说，我本来用的p20，这次更新成p40 pro ，感觉拍照效果更好
运行速度：相当流畅，现在没卡顿，后续持续跟进
待机时间：4200，比p20肯定待机时间更久
其他特色：支持华为，一直在用华为。希望越做越好，加油(? &bull;?_&bull;?)?",ManGo氷,5,14,2020-04-10 00:12:20,零度白,8GB+256GB
14021623458,"外形外观：大气上档次，手感好，大小合适&hellip;&hellip;
屏幕音效：屏幕清晰，分辨率高，视觉效果好；音效也很好，通话音质清晰。
拍照效果：拍照效果优势明显，再加上自带的一些效果，是这款手机的亮点
运行速度：一个字，快；两个字，流畅！
待机时间：正常可以用两天
其他特色：进步明显！",忐忑的阆苑奇葩,5,1,2020-04-11 14:15:56,亮黑色,8GB+256GB
14014645960,上午买的下午就到了，京东速度超快，给爸爸买的，很开心?，颜色也很漂亮，支持华为,晴西雪,5,0,2020-04-09 17:13:21,零度白,8GB+128GB
14021961044,第一用华为手机，速度不错，不亏国货之光??最期待路人移除，太开心啦！拍照功能强大,j***K,5,1,2020-04-11 15:43:20,零度白,8GB+256GB
14017479655,质感很不错，屏幕如果然如丝般顺滑?，系统升级到最新，智慧应用很有意思，需要学习使用,shenlei13,5,2,2020-04-10 12:53:13,亮黑色,8GB+256GB
14018825984,"待机时间：待机时间杠杠的。
运行速度：速度杠杠的
拍照效果：后摄像头还不错，前摄像头拍照太白了。没有苹果和三星的拍照好看。
屏幕音效：音效还可以",jd_zond0,5,2,2020-04-10 18:49:26,深海蓝,8GB+256GB
14022969795,是华为的忠实粉丝，一直等了很久很久，终于买到了。外形大方漂亮，屏幕靓丽舒适，拍照更清晰，运行更快，非常给力，超赞！,TuaaRgfQleKn,5,1,2020-04-11 20:02:28,深海蓝,8GB+256GB
14020535376,手感很好 外观也很漂亮 看发布会时还觉得挖槽屏不好 现在感觉真香  拍照就更不用说了 系统很流畅,j***5,5,2,2020-04-11 09:55:44,亮黑色,8GB+256GB
14020752651,"待机时间：够一天使用
屏幕音效：屏幕清晰，音效还行
其他特色：黑科技满满
拍照效果：超牛
运行速度：很快，很流畅
外形外观：超级好看",jd_153194ago,5,2,2020-04-11 10:47:35,零度白,8GB+128GB
14012827768,"外形外观：漂亮极了。
拍照效果：完美完美！
屏幕音效：精致，品牌价值直接提升！
华为手机，值得拥有，国产王者，永远支持华为！",jdestiva,5,1,2020-04-09 09:34:50,零度白,8GB+256GB
14015843161,"特别漂亮的手机。真的超级好看。一直用的华为手机。像素特别清楚。真的值这个价钱。
运行速度：非常快",SUNNY--QZ,5,13,2020-04-09 22:35:03,零度白,8GB+128GB
14013351216,手机非常漂亮，收到之前已经在华为专卖店里面看过真机了，非常喜欢以前用小米的，现在觉得小米真的不太行。希望华为继续加油，为用户带来更好的手机,追风小勤,5,13,2020-04-09 11:39:44,冰霜银,8GB+256GB
14013744623,"心心念念的华为p40pro终于到了。
外形外观：我买的纯黑的，上手很漂亮，感觉要比图片好看。
运行速度：这个没得说，毕竟是华为今年的旗舰手机！我和我女王一人一台，黑白配的情侣机子！",陈星星_同学,5,13,2020-04-09 13:17:31,亮黑色,8GB+256GB
14025216364,看起来不错，昨天下单，今天就到了了，感觉超级。好啊，白色非常好看，也不沉，轻巧的很，用起来也挺快的，不知道后续啥样，目前我看是非常完美&hellip;&hellip;喜欢的可以考虑购买啊，等我用一段时间我来追加评论啊看看到底如何。。。,琦琦maggie21,5,1,2020-04-12 13:18:37,零度白,8GB+256GB
14019349315,华为M40 pro做工精致，有质感，照相功能据说非常强大，还没来得及检验，运行速度快，待机时间有待观察。快递一如既往的给力，第二天就到了。,不***丁,5,13,2020-04-10 21:08:52,亮黑色,8GB+256GB
14014603057,一直用的是华为，前一部是p20一直使用很顺手尤其是拍照功能强大，现在因为内存已经扛不住了，终于下定决心换成p40了，尤其是听说美国又制裁华为，再加上疫情结束了，为了支持促进消费赶紧买了部手机支持下，这个理由不错吧，其实还是被华为宣传的时候惊艳了，再加上一直喜欢p 系列就入手一部，入手手感不错，功能强大,修改大头像,5,1,2020-04-09 17:02:07,亮黑色,8GB+256GB
14021918720,京东物流没得说就是快，手机太让人惊喜了，好看 运行流畅 ，摄像功能强大，华为值得拥有。,jd_136946boj,5,9,2020-04-11 15:32:27,零度白,8GB+256GB
14013789873,"外形外观：外观惊艳，零度白，很漂亮。
拍照效果：拍照给力，特别是50倍变焦，我视力不好，这个一定程度的代替了眼镜。
运行速度：很流畅。
其他特色：没有预约，发布后感觉预算还够的情况下，抢了半天没买到，最后在官网买了。10点45分抱着试试看的心里，在京东上抢到，果断付款又把官网的推掉了。第二天10点30分就拿到手了，感谢京东速度。",z***2,5,1,2020-04-09 13:29:03,零度白,8GB+128GB
14015700937,"待机时间：一天
外形外观：方方正正的感觉还不错
屏幕音效：不错扬声器
拍照效果：四摄棒棒的5G也棒棒的
运行速度：运行速度一流很快
其他特色：啊啊啊啊喜欢 果粉转华为 真的很香",viviaiss7,5,0,2020-04-09 21:53:53,零度白,8GB+128GB
14014531670,"外形外观：真的非常好看 我老婆喜欢的不得了
屏幕音效：很赞
拍照效果：非常清晰 也不卡 而且很真实
运行速度：游戏下载30个都没问题
待机时间：玩手机一天不充电都没问题
其他特色：手机很轻 摸着很有手感 而且带个透明壳子简直美爆了。",s***z,5,12,2020-04-09 16:43:39,零度白,8GB+256GB
14022436239,"用了第三天之后才想起来评论
之前用的果8，3月底无意中听到P40发布的消息，果断预约，中间看了很多喷子吐槽P40的帖子，心理也一直没底，8号晚上看了发布会以后，果断10点08下单，第二天就拿到了机子。
        用了两天以后，刷新了我对安卓机一贯的认知，不管是拍照还是手机颜值都是非常棒的。6.58的屏幕上手以后并不会觉得特别的大，手感一级棒。
果然华为就是华为！很棒的体验！很棒的产品！",情诗1119,5,4,2020-04-11 17:42:51,零度白,8GB+256GB
14015120487,首先对这个快递真心点赞，昨天下单今天必须到，手感还是一如既往的棒，p40pro相机?第一没的说，总体感觉和m系区别不大，下次准备入手m50pro?,j***c,5,1,2020-04-09 19:23:55,亮黑色,8GB+256GB
14015925563,"外形外观：第一次选非黑白的机子，收到货很惊艳，很高级的深海蓝。
运行速度：操作刷刷刷的很顺畅。
拍照效果：拍照效果试了人像模式，很棒。",D***n,5,13,2020-04-09 23:02:54,深海蓝,8GB+256GB
14017252438,22点08分05秒拍到的，14秒付款成功的，开始提示的是4月18号之后有货，9号的时候变成了预计10号送达，京东真的给力，王自如直播间说有现货，果然是现货，晨曦金是真的好看，之前预定都没有，实体店也说没货，还是京东牛，而且这么快就收到了，很喜欢，之前买p30p的时候都没有膜，这现在还贴好了膜，透明的手机壳也很完美，华为越来越人性化了，支持国货，只是自己之前买的手机膜都发货了，浪费了,r***1,5,2,2020-04-10 11:56:29,晨曦金,8GB+256GB
14016076814,物流很快，晚上下单，早上就送到了。还送了一年的只换不修服务。买的蓝色，说是今年潘通的流行色，实物看上去比渲染图好看。稍微试了下拍照，暗光条件下，的确不错,飞DX,5,2,2020-04-10 00:13:20,深海蓝,8GB+256GB
14014519161,"外形外观：曲面屏挺好看的
拍照效果：很赞，功能很多，还没摸透
运行速度：很流畅
其他特色：有待考察",雲昔,5,11,2020-04-09 16:40:34,亮黑色,8GB+512GB
14014649032,"外形外观：深海蓝颜色靓丽
屏幕音效：音效均衡
拍照效果：拍照效果不错，尤其是5倍对焦
运行速度：速度很快，没有迟钝感觉
待机时间：待机时间不错，使用2小时消耗10%电量",l***6,5,1,2020-04-09 17:13:56,深海蓝,8GB+256GB
14014387180,"外形外观：外观很漂亮，是美丽的白瓷色。
屏幕音效：很炫酷，太爱了。
拍照效果：杠杠滴啊，因为华为这款强大的拍照功能，才抢购的。等天气转晴了，出门拍照试试。哈哈
运行速度：非常快呢
其他特色：非常喜欢，看华为发布会视频时就种草了，高颜值，功能强大，必须好。哈哈。物流也很给力，总之一个字，棒！！！！",j***6,5,1,2020-04-09 16:06:33,零度白,8GB+256GB
